order_id,product_id,quantity,unit_price,discount_percentage,discount_amount,gross_sales,tax_amount,shipping_cost,net_sales,product_cost,profit
ORD-869439,PROD-000813,1,102.52,0.0941576317940425,9.65,102.52,12.07,28.15,133.09,39.48,65.46
ORD-652517,PROD-000772,3,215.14,0.4701661324363358,303.45,645.42,23.94,12.37,378.28,386.1,-20.19
ORD-345785,PROD-000043,3,1263.42,0.5323512458454178,2017.75,3790.26,124.08,3.12,1899.71,2547.6,-651.01
ORD-213221,PROD-000323,1,291.83,0.0123914393825436,3.62,291.83,20.17,5.83,314.21,123.82,184.56
ORD-637832,PROD-000907,2,298.77,0.043678864635581,26.1,597.54,40.0,3.35,614.79,183.5,427.94
ORD-400943,PROD-000291,2,62.26,0.2659922203269229,33.12,124.52,6.4,14.95,112.75,45.78,52.02
ORD-483987,PROD-001013,1,460.42,0.1857696873793567,85.53,460.42,26.24,5.53,406.66,319.58,81.55
ORD-219012,PROD-000561,3,79.03,0.108997682918465,25.84,237.09,27.46,17.72,256.43,128.94,109.77
ORD-762359,PROD-000906,1,115.43,0.0846125064870707,9.77,115.43,13.74,1.12,120.52,57.02,62.38
ORD-803924,PROD-000090,5,591.74,0.1325910977969427,392.3,2958.7,179.65,5.7,2751.75,1449.4,1296.65
ORD-937184,PROD-000059,3,1038.72,0.1234758177805526,384.77,3116.16,546.28,20.12,3297.79,1666.74,1610.93
ORD-767303,PROD-000110,1,528.2,0.0949343677865417,50.14,528.2,90.83,3.31,572.2,266.69,302.2
ORD-993958,PROD-000186,1,132.98,0.0,0.0,132.98,26.6,12.56,172.14,45.24,114.34
ORD-736300,PROD-001164,1,132.77,0.1711787888803384,22.73,132.77,7.7,15.37,133.11,42.64,75.1
ORD-605783,PROD-000589,2,42.76,0.1324238696918104,11.32,85.52,5.19,15.03,94.42,32.6,46.79
ORD-214918,PROD-000567,3,193.18,0.3606920653894148,209.04,579.54,25.94,15.16,411.6,253.47,142.97
ORD-175900,PROD-000728,5,75.6,0.0805108250330509,30.43,378.0,24.33,6.36,378.26,135.45,236.45
ORD-157689,PROD-000700,3,388.06,0.133124570670952,154.98,1164.18,70.64,5.59,1085.43,744.36,335.48
ORD-935806,PROD-000829,3,121.04,0.4602658744838758,167.13,363.12,13.72,3.82,213.53,198.0,11.71
ORD-374734,PROD-000604,3,33.2,0.0844696381657284,8.41,99.6,6.38,0.8599999999999999,98.43,46.32,51.25
ORD-877775,PROD-000396,2,470.18,0.0241860779380417,22.74,940.36,64.23,5.87,987.72,523.18,458.67
ORD-965580,PROD-000575,1,71.11,0.0605650828789498,4.31,71.11,4.68,3.38,74.86,23.13,48.35
ORD-212244,PROD-001098,1,264.43,0.0,0.0,264.43,18.51,2.71,285.65,105.07,177.87
ORD-149758,PROD-000036,1,524.08,0.0668173562808644,35.02,524.08,34.23,2.79,526.08,305.05,218.24
ORD-929745,PROD-001039,1,23.93,0.0,0.0,23.93,4.55,12.67,41.15,11.23,17.25
ORD-912817,PROD-000558,4,177.43,0.3610412835316849,256.24,709.72,31.74,11.68,496.9,366.92,118.3
ORD-508124,PROD-000947,1,269.94,0.0836461960619955,22.58,269.94,32.16,6.98,286.5,111.08,168.44
ORD-525338,PROD-000902,4,20.68,0.2180212783581861,18.03,82.72,4.53,3.1100000000000003,72.33,43.92,25.3
ORD-847607,PROD-000037,1,497.44,0.1813337799727546,90.2,497.44,28.51,15.34,451.09,256.38,179.37
ORD-530865,PROD-000543,3,24.07,0.5204891474382782,37.58,72.21,4.5,1.34,40.47,29.4,9.73
ORD-216807,PROD-001125,1,86.74,0.0,0.0,86.74,6.07,15.36,108.17,40.38,52.43
ORD-684600,PROD-000521,1,34.74,0.1842254289137939,6.4,34.74,5.1,12.9,46.34,12.07,21.37
ORD-415116,PROD-000937,1,174.76,0.0,0.0,174.76,22.72,0.92,198.4,90.09,107.39
ORD-621347,PROD-000793,2,102.3,0.3259283595885258,66.68,204.6,9.65,3.41,150.98,111.96,35.61
ORD-831868,PROD-001085,4,62.54,0.4837280130397167,121.01,250.16,24.54,2.06,155.75,69.88,83.81
ORD-252031,PROD-000586,3,163.28,0.0302753240072,14.83,489.84,61.75,17.76,554.52,264.45,272.31
ORD-493882,PROD-000784,1,17.89,0.1593801284049922,2.85,17.89,1.05,14.79,30.88,9.11,6.98
ORD-336272,PROD-001133,2,249.37,0.1952307995017022,97.37,498.74,80.27,5.42,487.06,254.96,226.68
ORD-932733,PROD-000464,1,240.55,0.0473946119934037,11.4,240.55,16.04,6.39,251.58,101.23,143.96
ORD-555723,PROD-001005,2,341.44,0.0,0.0,682.88,34.14,8.0,725.02,345.46,371.56
ORD-923531,PROD-000368,1,388.1,0.0880524580048224,34.17,388.1,24.78,5.88,384.59,221.58,157.13
ORD-832248,PROD-000771,3,159.61,0.0454076897177193,21.74,478.83,32.0,6.14,495.23,272.25,216.84
ORD-714505,PROD-001083,2,52.51,0.0496774805575809,5.22,105.02,18.96,4.85,123.61,37.08,81.68
ORD-470380,PROD-000996,2,968.68,0.1388233131596281,268.95,1937.36,216.89,0.73,1886.03,804.98,1080.32
ORD-729744,PROD-000268,2,31.36,0.3415408186197978,21.42,62.72,2.89,2.75,46.94,27.86,16.33
ORD-248814,PROD-000636,1,137.44,0.0582032376352449,8.0,137.44,25.89,19.72,175.05,94.48,60.85
ORD-688321,PROD-000765,3,73.99,0.110600796137639,24.55,221.97,13.82,3.42,214.66,106.35,104.89
ORD-711312,PROD-001066,5,53.04,0.5672424464946689,150.43,265.2,8.03,3.25,126.05,128.7,-5.9
ORD-142381,PROD-001110,2,160.22,0.1976509350683447,63.34,320.44,51.42,5.27,313.79,107.38,201.14
ORD-595545,PROD-000556,1,172.51,0.0747656489650235,12.9,172.51,11.17,15.09,185.87,60.75,110.03
ORD-983762,PROD-000960,2,244.45,0.0694131190039787,33.94,488.9,86.44,2.79,544.19,282.26,259.14
ORD-644511,PROD-000316,2,19.23,0.115553847353738,4.44,38.46,6.8,5.04,45.86,14.78,26.04
ORD-739658,PROD-001062,1,28.75,0.0955990811773592,2.75,28.75,1.82,6.07,33.89,10.89,16.93
ORD-298032,PROD-001045,3,93.61,0.3039802052619962,85.37,280.83,13.68,20.91,230.05,108.42,100.72
ORD-737159,PROD-000505,4,76.89,0.402297115362153,123.73,307.56,12.87,6.0,202.7,93.4,103.3
ORD-430869,PROD-000829,1,121.04,0.0223673585461285,2.71,121.04,15.38,4.22,137.93,66.0,67.71
ORD-229905,PROD-000505,4,76.89,0.3421311272205661,105.23,307.56,40.47,2.51,245.31,93.4,149.4
ORD-755503,PROD-000672,2,100.76,0.0,0.0,201.52,14.11,2.7300000000000004,218.36,112.8,102.83
ORD-558854,PROD-001084,1,64.98,0.0245339639430397,1.59,64.98,3.17,7.61,74.17,24.9,41.66
ORD-739559,PROD-000339,1,286.65,0.2397345581516039,68.72,286.65,15.26,20.56,253.75,166.63,66.56
ORD-230543,PROD-001092,4,55.89,0.0950804978564741,21.26,223.56,40.46,1.7599999999999998,244.52,102.64,140.12
ORD-518940,PROD-000311,3,68.65,0.2429133894529417,50.03,205.95,10.91,3.39,170.22,115.08,51.75
ORD-407459,PROD-001090,1,58.26,0.1854668792047761,10.81,58.26,3.32,3.94,54.71,23.72,27.05
ORD-638959,PROD-000366,2,82.96,0.0,0.0,165.92,11.61,5.97,183.5,67.22,110.31
ORD-369087,PROD-000616,1,59.53,0.0013305147236148,0.08,59.53,11.3,12.07,82.82,19.67,51.08
ORD-784529,PROD-000751,2,41.75,0.0158379713789466,1.32,83.5,5.75,5.98,93.91,48.22,39.71
ORD-772209,PROD-000063,3,1262.39,0.1627531121332366,616.37,3787.17,221.96,15.0,3407.76,2314.11,1078.65
ORD-519868,PROD-000904,1,113.26,0.0975949027289723,11.05,113.26,7.15,5.65,115.01,60.25,49.11
ORD-949045,PROD-000120,3,510.04,0.1843176426979365,282.03,1530.12,87.37,3.39,1338.85,971.7,363.76
ORD-302919,PROD-000682,4,86.57,0.3014021010517851,104.37,346.28,16.93,15.23,274.07,227.88,30.96
ORD-732719,PROD-001111,1,189.94,0.0993144478608046,18.86,189.94,32.51,12.52,216.11,92.23,111.36
ORD-392998,PROD-000328,3,311.8,0.2581620905965801,241.48,935.4,138.78,3.27,835.97,352.32,480.38
ORD-848619,PROD-000109,3,768.41,0.357645531669029,824.46,2305.23,281.35,19.74,1781.86,1347.36,414.76
ORD-259351,PROD-001161,2,54.57,0.216883534855037,23.67,109.14,5.98,3.1,94.55,48.36,43.09
ORD-722078,PROD-000762,1,28.01,0.14038169075018,3.93,28.01,1.69,5.64,31.41,10.78,14.99
ORD-815401,PROD-001102,2,103.14,0.1532896039468245,31.62,206.28,12.23,5.52,192.41,73.24,113.65
ORD-516580,PROD-001020,2,12.31,0.1282331742697421,3.16,24.62,1.5,2.87,25.83,6.62,16.34
ORD-278190,PROD-000891,1,231.02,0.1090647445137318,25.2,231.02,41.16,20.28,267.26,96.69,150.29
ORD-370971,PROD-000471,3,24.41,0.0581695446961248,4.26,73.23,4.83,23.96,97.76,23.61,50.19
ORD-749035,PROD-000404,1,498.63,0.0843709471929929,42.07,498.63,31.96,6.01,494.53,238.27,250.25
ORD-694436,PROD-000246,2,132.81,0.0338527529908226,8.99,265.62,17.96,5.82,280.41,105.74,168.85
ORD-241991,PROD-000724,3,107.65,0.1722808116467105,55.64,322.95,18.71,15.27,301.29,168.45,117.57
ORD-933599,PROD-000838,1,222.03,0.1047664353750889,23.26,222.03,13.91,0.6099999999999999,213.29,91.49,121.19
ORD-670230,PROD-000861,1,39.5,0.196621355592525,7.77,39.5,6.35,20.1,58.18,20.63,17.45
ORD-166932,PROD-000497,1,37.2,0.2278996935926991,8.48,37.2,5.74,9.03,43.49,14.5,19.96
ORD-973146,PROD-000245,2,103.13,0.1937411131227454,39.96,206.26,33.26,5.34,204.9,88.84,110.72
ORD-835793,PROD-001048,1,92.47,0.0364848577244293,3.37,92.47,6.24,5.96,101.3,36.63,58.71
ORD-434857,PROD-000244,2,32.91,0.0350688872787503,2.31,65.82,3.18,5.18,71.87,22.44,44.25
ORD-501854,PROD-000641,1,423.46,0.1089458877113933,46.13,423.46,75.47,12.91,465.71,169.79,283.01
ORD-251033,PROD-000456,3,87.49,0.2388210315832034,62.68,262.47,13.99,0.56,214.34,148.23,65.55
ORD-270345,PROD-001103,1,118.03,0.1769631460721806,20.89,118.03,9.71,8.98,115.83,37.44,69.41
ORD-134970,PROD-000015,2,244.71,0.0508393055102586,24.88,489.42,32.52,5.55,502.61,333.72,163.34
ORD-224916,PROD-000235,2,57.12,0.1128963064990808,12.9,114.24,7.09,3.36,111.79,38.12,70.31
ORD-391102,PROD-000767,4,45.79,0.3252504681100096,59.57,183.16,8.65,6.02,138.26,79.64,52.6
ORD-180545,PROD-000643,5,361.16,0.2776653806738892,501.41,1805.8,247.83,3.16,1555.38,982.9,569.32
ORD-977993,PROD-000429,1,180.07,0.1821958029202705,32.81,180.07,10.31,15.19,172.76,90.99,66.58
ORD-485154,PROD-000238,3,93.39,0.2630413141624732,73.7,280.17,14.45,3.21,224.13,117.09,103.83
ORD-672701,PROD-000172,2,262.5,0.0147914007680638,7.77,525.0,36.21,21.05,574.49,164.62,388.82
ORD-641410,PROD-000695,2,289.08,0.1679469638056956,97.1,578.16,33.67,4.0,518.73,388.96,125.77
ORD-372736,PROD-000220,4,121.66,0.3045354200642164,148.2,486.64,16.92,5.0,360.36,240.28,115.08
ORD-938972,PROD-000550,1,67.82,0.1217304048958691,8.26,67.82,4.17,23.68,87.41,30.95,32.78
ORD-528827,PROD-001147,4,279.17,0.3581075771274045,399.89,1116.68,50.18,6.1,773.07,594.4,172.57
ORD-415528,PROD-000903,2,55.27,0.0,0.0,110.54,22.11,3.16,135.81,41.96,90.69
ORD-923342,PROD-000465,1,105.64,0.070011720495562,7.4,105.64,19.65,4.94,122.83,53.45,64.44
ORD-132740,PROD-000318,2,271.04,0.1426874775346757,77.35,542.08,32.53,15.09,512.35,213.5,283.76
ORD-686713,PROD-000163,1,32.72,0.037273334668924,1.22,32.72,2.2,21.28,54.98,12.57,21.13
ORD-798778,PROD-000527,1,52.5,0.0124107210821146,0.65,52.5,3.63,2.87,58.35,21.49,33.99
ORD-254149,PROD-000196,2,87.24,0.1148929556153209,20.05,174.48,10.81,6.23,171.47,56.32,108.92
ORD-141428,PROD-000567,1,193.18,0.0223691529575297,4.32,193.18,13.22,2.91,204.99,84.49,117.59
ORD-324876,PROD-001049,1,30.54,0.1624480939545013,4.96,30.54,1.79,2.52,29.89,10.45,16.92
ORD-458251,PROD-000375,2,346.92,0.1157938714010772,80.34,693.84,79.76,27.59,720.85,383.26,310.0
ORD-231732,PROD-000159,2,167.76,0.0897928548413845,30.13,335.52,21.38,5.96,332.73,200.6,126.17
ORD-879951,PROD-000296,1,35.0,0.140427100461636,4.91,35.0,2.11,6.41,38.61,16.21,15.99
ORD-613499,PROD-000078,1,853.43,0.1135804843658093,96.93,853.43,75.65,9.34,841.49,525.18,306.97
ORD-391331,PROD-000951,1,673.8,0.0870169154719233,58.63,673.8,43.06,5.73,663.96,318.11,340.12
ORD-908963,PROD-000764,4,70.89,0.037964431870431,10.77,283.56,19.1,5.81,297.7,142.56,149.33
ORD-755660,PROD-001003,1,910.78,0.1021945147955423,93.08,910.78,57.24,23.59,898.53,367.63,507.31
ORD-120859,PROD-000531,1,58.47,0.0833509815217206,4.87,58.47,2.68,7.65,63.93,29.13,27.15
ORD-278616,PROD-000982,1,728.7,0.0360577483336643,26.28,728.7,49.17,6.03,757.62,457.41,294.18
ORD-208855,PROD-000288,2,73.46,0.1576453224864539,23.16,146.92,8.66,14.97,147.39,63.34,69.08
ORD-279735,PROD-000449,1,377.79,0.0861181077803557,32.53,377.79,69.05,2.08,416.39,180.45,233.86
ORD-938068,PROD-000096,1,125.16,0.0543698084829509,6.8,125.16,8.29,23.67,150.32,64.63,62.02
ORD-831671,PROD-000214,3,125.64,0.0944169966811105,35.59,376.92,23.89,6.1,371.32,115.35,249.87
ORD-337821,PROD-000956,1,601.08,0.0714728987981084,42.96,601.08,39.07,11.55,608.74,333.61,263.58
ORD-106046,PROD-000990,1,583.97,0.0,0.0,583.97,110.95,0.0,694.92,399.51,295.41
ORD-115799,PROD-001067,1,14.74,0.0057232085889596,0.08,14.74,2.93,5.38,22.97,5.13,12.46
ORD-890601,PROD-001099,1,290.74,0.0891751600164512,25.93,290.74,18.54,23.61,306.96,92.06,191.29
ORD-554236,PROD-000329,1,295.35,0.192656898039202,56.9,295.35,16.69,5.65,260.79,139.96,115.18
ORD-519136,PROD-000775,1,188.25,0.0751550210783583,14.15,188.25,12.19,5.8,192.09,80.45,105.84
ORD-664916,PROD-000041,2,1249.67,0.0289792804441452,72.43,2499.34,169.88,4.03,2600.82,1697.6,899.19
ORD-991593,PROD-000706,1,108.22,0.0548084909317721,5.93,108.22,7.16,3.37,112.82,57.58,51.87
ORD-990926,PROD-000979,1,723.85,0.0,0.0,723.85,94.1,17.14,835.09,325.87,492.08
ORD-440590,PROD-001044,1,84.66,0.0163338368992867,1.38,84.66,5.83,14.94,104.05,38.2,50.91
ORD-373657,PROD-000756,3,194.92,0.441703826269568,258.29,584.76,22.85,6.44,355.76,291.18,58.14
ORD-861543,PROD-000614,4,56.55,0.4830823887524381,109.27,226.2,8.19,5.89,131.01,88.92,36.2
ORD-292772,PROD-000102,1,546.2,0.1938111670932742,105.86,546.2,30.82,5.96,477.12,317.63,153.53
ORD-240060,PROD-000307,4,116.9,0.1955052505853964,91.42,467.6,71.47,9.5,457.15,156.64,291.01
ORD-929266,PROD-001105,2,215.54,0.0,0.0,431.08,30.18,3.5,464.76,130.22,331.04
ORD-427937,PROD-000044,4,863.97,0.2735168800770413,945.24,3455.88,251.06,9.44,2771.14,2016.44,745.26
ORD-561523,PROD-000580,1,51.01,0.0329133402620514,1.68,51.01,3.45,6.38,59.16,19.99,32.79
ORD-882055,PROD-000193,3,61.18,0.4262095849846224,78.23,183.54,7.37,15.16,127.84,106.08,6.6
ORD-806266,PROD-000631,4,33.35,0.1743925262176212,23.26,133.4,5.51,7.94,123.59,53.4,62.25
ORD-491374,PROD-000179,1,235.32,0.0172392643356606,4.06,235.32,16.19,12.06,259.51,137.29,110.16
ORD-797755,PROD-001061,3,15.49,0.1860035457813809,8.64,46.47,2.65,11.59,52.07,14.97,25.51
ORD-244705,PROD-000951,4,673.8,0.3318819229542388,894.49,2695.2,126.05,3.1,1929.86,1272.44,654.32
ORD-203551,PROD-000265,1,80.82,0.1269787822666456,10.26,80.82,4.94,14.76,90.26,36.6,38.9
ORD-266929,PROD-000930,1,80.97,0.2165381296167809,17.53,80.97,4.44,11.71,79.59,47.4,20.48
ORD-220273,PROD-000905,1,131.61,0.1808690296769108,23.8,131.61,7.55,6.25,121.61,54.16,61.2
ORD-969817,PROD-000534,1,72.59,0.046039751020096,3.34,72.59,13.85,4.77,87.87,24.56,58.54
ORD-700112,PROD-000111,2,349.18,0.0448726160230751,31.34,698.36,46.69,5.55,719.26,411.66,302.05
ORD-830397,PROD-000420,1,258.51,0.0518414908511354,13.4,258.51,17.16,23.5,285.77,95.46,166.81
ORD-135640,PROD-000967,2,453.97,0.4870237950856177,442.19,907.94,93.15,4.57,563.47,373.4,185.5
ORD-508237,PROD-000989,2,863.71,0.1676143009430767,289.54,1727.42,100.65,23.71,1562.24,1054.34,484.19
ORD-832944,PROD-000956,1,601.08,0.1427032474896656,85.78,601.08,92.75,0.0,608.05,333.61,274.44
ORD-280776,PROD-000024,3,1482.95,0.5655340369424107,2515.98,4448.85,135.3,2.85,2071.02,2911.56,-843.39
ORD-550149,PROD-000212,2,168.99,0.1235032875314221,41.74,337.98,20.74,5.73,322.71,112.26,204.72
ORD-557858,PROD-000573,1,25.69,0.0704604982799469,1.81,25.69,1.67,12.46,38.01,12.17,13.38
ORD-463699,PROD-000128,2,587.72,0.218644319337142,257.0,1175.44,64.29,3.51,986.24,655.0,327.73
ORD-697693,PROD-000671,1,39.5,0.1881742352677291,7.43,39.5,2.24,5.64,39.95,16.54,17.77
ORD-486659,PROD-000655,2,507.09,0.1435919426202731,145.63,1014.18,60.8,4.03,933.38,522.46,406.89
ORD-139384,PROD-000843,1,60.57,0.1080395105375182,6.54,60.57,3.78,0.8999999999999999,58.71,32.67,25.14
ORD-307272,PROD-000854,3,130.15,0.0700491061460281,27.35,390.45,72.62,9.75,445.47,194.7,241.02
ORD-888376,PROD-000168,1,170.11,0.0221946518141799,3.78,170.11,31.6,5.06,202.99,66.83,131.1
ORD-350061,PROD-000040,2,442.54,0.2746667899667018,243.1,885.08,115.56,4.28,761.82,600.54,157.0
ORD-799129,PROD-001072,1,70.93,0.2343464406593927,16.62,70.93,3.8,3.36,61.47,21.8,36.31
ORD-989055,PROD-000955,1,952.94,0.0205803526414231,19.61,952.94,65.33,14.51,1013.17,547.45,451.21
ORD-750204,PROD-001116,1,217.76,0.1445287900179131,31.47,217.76,13.04,3.68,203.01,80.08,119.25
ORD-786420,PROD-001081,3,44.5,0.2603053074673357,34.75,133.5,6.91,4.05,109.71,47.7,57.96
ORD-291223,PROD-001123,1,104.11,0.1751676012219306,18.24,104.11,15.46,2.3,103.63,38.25,63.08
ORD-294463,PROD-000210,4,229.29,0.2390615243239227,219.26,917.16,48.85,11.96,758.71,285.24,461.51
ORD-346097,PROD-001038,1,27.99,0.0,0.0,27.99,1.96,15.25,45.2,11.99,17.96
ORD-705969,PROD-000589,4,42.76,0.2564961160142432,43.87,171.04,24.16,5.4,156.73,65.2,86.13
ORD-464285,PROD-000887,1,86.02,0.0,0.0,86.02,6.02,3.06,95.1,42.77,49.27
ORD-533924,PROD-000709,2,590.78,0.0806524530940611,95.3,1181.56,76.04,6.42,1168.72,709.38,452.92
ORD-844662,PROD-000676,5,170.89,0.0774704500600183,66.19,854.45,55.18,0.4700000000000002,843.91,529.1,314.34
ORD-207123,PROD-000942,3,89.4,0.0197293875348454,5.29,268.2,47.32,0.0,310.23,106.35,203.88
ORD-252872,PROD-000636,2,137.44,0.2928326704858866,80.49,274.88,13.61,0.8199999999999998,208.82,188.96,19.04
ORD-778319,PROD-000666,5,401.03,0.0309829224083878,62.13,2005.15,349.74,3.93,2296.69,1377.5,915.26
ORD-271764,PROD-000524,1,41.62,0.0,0.0,41.62,2.91,5.78,50.31,17.37,27.16
ORD-972771,PROD-000461,1,102.67,0.2062623814475098,21.18,102.67,5.7,3.24,90.43,47.98,39.21
ORD-218616,PROD-000290,1,35.47,0.2340648730212029,8.3,35.47,1.36,7.66,36.19,18.28,10.25
ORD-935337,PROD-000989,1,863.71,0.1934627079097705,167.1,863.71,48.76,12.39,757.76,527.17,218.2
ORD-131962,PROD-000025,2,207.18,0.004536352737349,1.88,414.36,28.87,5.97,447.32,274.76,166.59
ORD-472599,PROD-000678,3,347.89,0.0,0.0,1043.67,73.06,3.3,1120.03,562.74,553.99
ORD-691743,PROD-000544,1,41.53,0.196012463891859,8.14,41.53,4.34,3.82,41.55,18.74,18.99
ORD-962205,PROD-000049,2,570.29,0.0,0.0,1140.58,79.84,6.38,1226.8,578.7,641.72
ORD-732628,PROD-000526,4,16.7,0.3496738211009139,23.36,66.8,3.04,6.47,52.95,20.36,26.12
ORD-786384,PROD-000519,3,25.97,0.3045713730461509,23.73,77.91,5.42,19.54,79.14,26.67,32.93
ORD-183384,PROD-000747,1,37.51,0.1332357988093788,5.0,37.51,6.5,19.73,58.74,15.37,23.64
ORD-473661,PROD-001137,1,80.03,0.0,0.0,80.03,5.6,0.8599999999999999,86.49,24.82,60.81
ORD-111981,PROD-001160,1,165.42,0.195361973317261,32.32,165.42,26.62,2.28,162.0,69.83,89.89
ORD-383884,PROD-000985,1,728.61,0.0959158182075143,69.89,728.61,46.11,15.37,720.2,392.37,312.46
ORD-126323,PROD-000575,1,71.11,0.0930916139382363,6.62,71.11,12.9,1.83,79.22,23.13,54.26
ORD-984486,PROD-000961,1,364.99,0.0,0.0,364.99,25.55,11.58,402.12,239.62,150.92
ORD-944942,PROD-000364,1,104.19,0.2451970174561109,25.55,104.19,5.5,12.01,96.15,61.02,23.12
ORD-274836,PROD-000576,3,26.52,0.0522853968144249,4.16,79.56,5.28,3.35,84.03,33.99,46.69
ORD-597749,PROD-000223,1,88.87,0.04367346725711,3.88,88.87,5.95,14.58,105.52,30.94,60.0
ORD-875041,PROD-000812,1,79.22,0.1299617593868605,10.3,79.22,3.45,4.71,77.08,42.8,29.57
ORD-441879,PROD-000259,5,121.62,0.1355512106200246,82.43,608.1,36.8,3.51,565.98,205.2,357.27
ORD-521364,PROD-000593,3,142.3,0.1253955671242466,53.53,426.9,74.67,3.04,451.08,174.78,273.26
ORD-251309,PROD-000201,4,67.3,0.3974585643213505,107.0,269.2,16.22,5.4,183.82,103.24,75.18
ORD-650877,PROD-000233,1,50.41,0.0361851037235188,1.82,50.41,3.4,21.18,73.17,22.45,29.54
ORD-770207,PROD-000763,2,291.89,0.1025643922694868,59.88,583.78,36.67,23.94,584.51,252.68,307.89
ORD-383490,PROD-000646,2,486.89,0.0468376973017576,45.61,973.78,120.66,4.22,1053.05,468.34,580.49
ORD-714133,PROD-000174,1,62.12,0.1064224754903416,6.61,62.12,9.99,0.0,65.5,29.71,35.79
ORD-699395,PROD-001040,1,6.31,0.0966720309506379,0.61,6.31,1.08,4.57,11.35,1.97,4.81
ORD-720777,PROD-001163,2,112.93,0.09192834158739,20.76,225.86,36.92,3.87,245.89,70.7,171.32
ORD-583077,PROD-000966,5,882.09,0.3179207381185695,1402.17,4410.45,210.58,3.92,3222.78,2477.45,741.41
ORD-596668,PROD-001086,2,18.57,0.1036442174518122,3.85,37.14,3.33,9.33,45.95,15.72,20.9
ORD-695593,PROD-000082,1,359.11,0.0635500701250734,22.82,359.11,23.54,23.72,383.55,145.03,214.8
ORD-625247,PROD-000767,1,45.79,0.0,0.0,45.79,3.21,6.09,55.09,19.91,29.09
ORD-617057,PROD-001034,1,46.19,0.1262984637012685,5.83,46.19,8.07,5.31,53.74,12.62,35.81
ORD-479606,PROD-000380,2,260.19,0.058260231239828,30.32,520.38,98.01,12.17,600.24,257.16,330.91
ORD-717399,PROD-001142,1,21.29,0.0,0.0,21.29,4.26,0.02,25.57,10.84,14.71
ORD-239228,PROD-000859,2,64.25,0.1350746772762284,17.36,128.5,11.11,5.0,127.25,59.12,63.13
ORD-190657,PROD-000141,2,654.11,0.1617750218916844,211.64,1308.22,219.32,12.17,1328.07,781.54,534.36
ORD-214811,PROD-000760,3,159.29,0.1300664958555099,62.15,477.87,83.14,4.74,503.6,243.0,255.86
ORD-840823,PROD-000201,1,67.3,0.0087389274707226,0.59,67.3,4.67,6.03,77.41,25.81,45.57
ORD-434649,PROD-000017,1,910.72,0.0,0.0,910.72,182.14,9.72,1102.58,489.03,603.83
ORD-269104,PROD-000221,4,119.71,0.3665783690788358,175.53,478.84,21.23,5.57,330.11,285.36,39.18
ORD-652144,PROD-000884,4,168.33,0.1552619738147013,104.54,673.32,39.81,14.54,623.13,244.2,364.39
ORD-890377,PROD-000879,2,253.87,0.0365210028478331,18.54,507.74,97.84,0.1400000000000001,587.18,253.82,333.22
ORD-999701,PROD-001072,2,70.93,0.0,0.0,141.86,9.93,2.83,154.62,43.6,108.19
ORD-970061,PROD-001072,1,70.93,0.1971884374635882,13.99,70.93,11.39,20.36,88.69,21.8,46.53
ORD-245443,PROD-000965,1,782.57,0.0919616448090312,71.97,782.57,142.12,5.46,858.18,466.72,386.0
ORD-962003,PROD-000770,3,190.86,0.117239054929023,67.13,572.58,35.38,6.42,547.25,216.69,324.14
ORD-348765,PROD-000366,1,82.96,0.186481708768086,15.47,82.96,4.72,23.55,95.76,33.61,38.6
ORD-230986,PROD-000434,3,360.58,0.0,0.0,1081.74,216.35,4.66,1302.75,388.86,909.23
ORD-570747,PROD-001162,2,277.18,0.0952331632012862,52.79,554.36,95.3,3.11,599.98,247.14,349.73
ORD-953793,PROD-000470,1,66.4,0.1755996318477003,11.66,66.4,3.83,3.28,61.85,27.69,30.88
ORD-746141,PROD-000424,3,163.54,0.1396252485622,68.5,490.62,84.42,20.29,526.83,274.02,232.52
ORD-885804,PROD-001118,2,133.21,0.1956097769448744,52.11,266.42,15.0,3.3,232.61,140.4,88.91
ORD-615984,PROD-000588,3,171.21,0.415140819963082,213.23,513.63,60.08,5.22,365.7,166.68,193.8
ORD-965496,PROD-000778,2,31.96,0.0712693761969556,4.56,63.92,4.16,6.42,69.94,32.02,31.5
ORD-402594,PROD-000496,1,35.65,0.0730309064050042,2.6,35.65,6.28,2.3,41.63,13.52,25.81
ORD-432744,PROD-001151,1,141.88,0.1255808915217467,17.82,141.88,8.68,15.31,148.05,66.5,66.24
ORD-165886,PROD-000574,1,59.25,0.1195000086622948,7.08,59.25,3.65,6.35,62.17,19.88,35.94
ORD-232104,PROD-000086,1,489.76,0.0,0.0,489.76,97.95,0.0,587.71,310.53,277.18
ORD-301928,PROD-000326,2,115.97,0.2205813192991216,51.16,231.94,12.65,12.02,205.45,115.68,77.75
ORD-525241,PROD-001012,3,146.3,0.3364116454701442,147.65,438.9,20.39,0.8199999999999998,312.46,212.13,99.51
ORD-230981,PROD-001168,3,242.77,0.1255815472644137,91.46,728.31,44.58,23.87,705.3,400.08,281.35
ORD-252514,PROD-000068,1,309.38,0.0976038060120425,30.2,309.38,19.54,0.79,299.51,164.69,134.03
ORD-339338,PROD-000972,2,968.5,0.0862979750686647,167.16,1937.0,123.89,14.95,1908.68,905.14,988.59
ORD-895818,PROD-000778,3,31.96,0.3066395036111445,29.4,95.88,12.63,20.0,99.11,48.03,31.08
