dish_id,category,dish_name
4609,"Crunchy Burger And Crispy Sandwiches","Big Tandoori Paneer Burger"
4610,"Desserts And Sundaes","Chocolate Muffin"
4611,"Desserts And Sundaes","Classic New York Cheesecake"
4612,"Desserts And Sundaes","Hazelnut Brownie"
4613,"Desserts And Sundaes","Signature Choco Fantasy"
4614,"Desserts And Sundaes","Gooey Fudgy Brownie Sundae"
4615,"Desserts And Sundaes","Classic Hot Fudge Sundae"
4616,"Desserts And Sundaes","Choco Nirvana Sundae"
4617,"Desserts And Sundaes","Death By Chocolate Sundae"
4618,"Toastizzas And Garlic Breads  New","Chilli Cheese Toast"
4619,"Toastizzas And Garlic Breads  New","Garlic Bread"
4620,"Toastizzas And Garlic Breads  New","Smoked Chicken Garlic Bread"
4621,"Toastizzas And Garlic Breads  New","Spinach n Corn Garlic Bread"
4622,"Toastizzas And Garlic Breads  New","Toasty Paneer Garlic Bread"
4623,"Toastizzas And Garlic Breads  New","Double Chilli Cheese Toast"
4624,"Toastizzas And Garlic Breads  New","CHEESY MOZZARELLA GARLIC BREAD"
4625,"Toastizzas And Garlic Breads  New","OREGANO GARLIC BREAD"
4626,"Toastizzas And Garlic Breads  New","PANEER MOZZARELLA TOASTIZZA"
4627,"Toastizzas And Garlic Breads  New","PERI PERI GARLIC BREAD"
4628,"Toastizzas And Garlic Breads  New","SMOKED CHICKEN MOZZARELLA TOASTIZZA"
4629,"Toastizzas And Garlic Breads  New","SPICY MOZZARELLA GARLIC BREAD"
4630,"Refreshing Quenchers","Gourmet Belgian Cold Chocolate"
4631,"Refreshing Quenchers","Lemon Iced Tea"
4632,"Refreshing Quenchers","Alphonso Mango Milkshake"
4633,"Refreshing Quenchers","Belgian Chocolate Milkshake"
4634,"Refreshing Quenchers","Red Berry Milkshake"
4635,"Refreshing Quenchers","Red Berry Mojito"
4636,"Croissants Reloaded",Croissant
4637,"Croissants Reloaded","Cheese Tomato Croissant Slider"
4638,"Croissants Reloaded","Chocolate Croissant"
4639,"Iced Coffees","Iced Americano"
4640,"Iced Coffees","Iced Americano No Sugar"
4641,"Iced Coffees","Iced Americano Sugar Free"
4642,"Iced Coffees","Iced Filter Coffee"
4643,"Iced Coffees","Iced Filter Coffee No Sugar"
4644,"Iced Coffees","Iced Filter Coffee Sugar Free"
4645,"Iced Coffees","Iced Latte"
4646,"Iced Coffees","Iced Latte No Sugar"
4647,"Iced Coffees","Iced Latte Sugar Free"
4648,"Iced Coffees","Iced Mocha"
4649,Flask,"Americano Mini Flask 360ml Serves 3 to 4"
4650,Flask,"Cafe Frappe Mega Flask 700ml Serves 3 to 4"
4651,Flask,"Cafe Latte Mini Flask 500ml Serves 3 to 4"
4652,Flask,"Filter Coffee Mega Flask 690ml Serves 5 to 6"
4653,Flask,"Filter Coffee Mini Flask 460ml Serves 3 to 4"
4654,"Coffee Powders Cookies N More","Honey And Oatmeal Cookies Twin Pack 150gm each"
4655,"McSaver Combos 2 Pc Meals","2 Korean Mc Spicy Chicken Burger"
4656,"McSaver Combos 2 Pc Meals","2 Korean Mc Spicy Paneer Burger"
4657,"McSaver Combos 2 Pc Meals","Korean Mc Spicy Chicken Burger Korean Yuzu Pop Sprite Combo"
4658,"McSaver Combos 2 Pc Meals","Korean Mc Aloo Tikki Burger Korean Mc Spicy Paneer Burger"
4659,"McSaver Combos 2 Pc Meals","Korean Mc Spicy Paneer Burger Korean Yuzu Pop Sprite Combo"
4660,"McSaver Combos 2 Pc Meals","Korean Mc Aloo Tikki Burger Korean Shake Shake Fries M"
4661,"McSaver Combos 2 Pc Meals","Korean Chicken Surprise Korean Shake Shake Fries M"
4662,"McSaver Combos 2 Pc Meals","McSaver Korean Chicken Surprise Burger"
4663,"McSaver Combos 2 Pc Meals","Korean Chicken Surprise Burger Korean Mc Spicy Chicken Burger"
4664,"McSaver Combos 2 Pc Meals","Korean Chicken Surprise Burger Korean YuzuPop Sprite"
4665,"McSaver Combos 2 Pc Meals","Korean Mc Aloo Tikki Burger Korean YuzuPop Sprite"
4666,"McSaver Combos 2 Pc Meals","McSaver Korean Mc Aloo Tikki Burger"
4667,"McSaver Combos 2 Pc Meals","McSaver Korean Mc Egg Burger"
4668,"McSaver Combos 2 Pc Meals","Korean Mc Spicy Chicken Burger Korean Shake Shake Fries M"
4669,"McSaver Combos 2 Pc Meals","Korean Mc Spicy Paneer Burger Korean Shake Shake Fries M"
4670,"Burgers & Wraps","Korean Mc Spicy Chicken Burger"
4671,"Burgers & Wraps","Korean Mc Spicy Premium Paneer Burger"
4672,"Burgers & Wraps","Korean Mc Aloo Tikki Burger"
4673,"Burgers & Wraps","Korean Mc Spicy Paneer Burger"
4674,"Burgers & Wraps","Korean Chicken Surprise Burger"
4675,"Burgers & Wraps","Korean Mc Egg Burger"
4676,"Burgers & Wraps","Korean Mc Spicy Premium Chicken Burger"
4677,"Burger Combos  3 Pc Meals ","Korean Mc Spicy Premium Chicken Burger Combo M"
4678,"Burger Combos  3 Pc Meals ","Korean Mc Spicy Premium Paneer Burger Combo M"
4679,"Burger Combos  3 Pc Meals ","Korean Mc Spicy Paneer Burger Combo M"
4680,"Burger Combos  3 Pc Meals ","Korean Mc Spicy Chicken Burger Combo M"
4681,"Burger Combos  3 Pc Meals ","Korean Mc Egg Burger Combo M"
4682,"Burger Combos  3 Pc Meals ","Korean Mc Aloo Tikki Burger Combo M"
4683,"Burger Combos  3 Pc Meals ","Korean Chicken Surprise Burger Combo M"
4684,"Mexican Range & New Offerings","Korean Mc Spicy Premium Chicken Burger Combo M"
4685,"Mexican Range & New Offerings","Korean Mc Spicy Chicken Burger Combo M"
4686,"Mexican Range & New Offerings","Korean Mc Spicy Premium Chicken Burger"
4687,"Mexican Range & New Offerings","Korean Mc Spicy Chicken Burger"
4688,"Mexican Range & New Offerings","Korean Mc Spicy Premium Paneer Burger"
4689,"Mexican Range & New Offerings","Korean Mc Spicy Paneer Burger"
4690,"Mexican Range & New Offerings","Korean Chicken Surprise Burger Combo M"
4691,"Mexican Range & New Offerings","Korean Mc Aloo Tikki Burger Combo M"
4692,"Mexican Range & New Offerings","Korean Mc Egg Burger"
4693,"Mexican Range & New Offerings","Korean Chicken Surprise Burger"
4694,"Mexican Range & New Offerings","McSaver Korean Mc Egg Burger"
4695,"Mexican Range & New Offerings","Korean Mc Aloo Tikki Burger"
4696,"Mexican Range & New Offerings","McSaver Korean Mc Aloo Tikki Burger"
4697,"Mexican Range & New Offerings","Korean Mc Egg Burger Combo M"
4698,"Mexican Range & New Offerings","Korean Mc Spicy Paneer Burger Combo M"
4699,"Mexican Range & New Offerings","Korean Mc Spicy Premium Paneer Burger Combo M"
4700,"Mexican Range & New Offerings","McSaver Korean Chicken Surprise Burger"
4701,Recommended,"Dal Makhani Rice Lunchbox with Gulab Jamun 2 pcs"
4702,Recommended,"Palak Paneer Rice LunchBox"
4703,"All Day Breakfast Box","Sabudana Vada and Imli Chutney"
4704,"Upwas Specials","Vrat Aloo Pattice 2 pcs Sabudana Vada 2 pcs"
4705,"Upwas Specials","Sabudana Vada 4 Pcs Green Chutney"
4706,"Upwas Specials","Sabudana Vada and Imli Chutney"
4707,Recommended,"Chipotle Veg Fingers Burger Wrap"
4708,Recommended,"Cheese Jalapeno Paneer Burger Wrap"
4709,Recommended,"Veg Burger Wrap and Side Meal"
4710,Recommended,"Veg Burger Wrap with Side and Beverage Meal"
4711,Recommended,"2 Burger Wraps at 120 each"
4712,"Breakfast Specials","Double Omelette Wedges with Masala Bread"
4713,"Breakfast Specials","Masala Lemonade Morning Special 200 mL"
4714,Recommended,"Margherita Pizza"
4715,Recommended,"Double Cheese Margherita Pizza"
4716,Recommended,"Lovers Bite Pizza"
4717,Recommended,"Veg Hawaiian Pizza"
4718,Recommended,"Pesto Basil Special Pizza"
4719,Recommended,"Spring Fling Pizza"
4720,Recommended,"Farm Villa Pizza"
4721,Recommended,"Paneer Tikka Butter Masala Pizza"
4722,Recommended,"Burn To Hell Pizza"
4723,Recommended,"Garden Special Pizza"
4724,Recommended,"Tandoori Paneer Pizza"
4725,Recommended,"English Retreat Pizza"
4726,Recommended,"Cheezy7 Pizza"
4727,Recommended,"Korma Special Pizza"
4728,Recommended,"La Pinoz Paneer Pizza"
4729,Recommended,"Peri Peri Veg Pizza"
4730,Recommended,"Spicy Veggie 65"
4731,Recommended,"Hot Passion Pizza"
4732,Recommended,"Pesto Basil Veg Pizza"
4733,Recommended,"Cheesy Macaroni Veg Pizza"
4734,DOTD,"Sweet Corn Pizza Regular"
4735,DOTD,"Cheezy7 Pizza Regular"
4736,DOTD,"Onions Pizza Regular"
4737,DOTD,"Capsicum Pizza Regular"
4738,DOTD,"Garlictopizza Pizza Regular"
4739,DOTD,"Farm Villa Pizza Regular"
4740,DOTD,"English Retreat Pizza Regular"
4741,DOTD,"Burn To Hell Pizza Regular"
4742,DOTD,"Paneer Tikka Butter Masala Pizza Regular"
4743,DOTD,"La Pinoz Paneer Pizza Regular"
4744,DOTD,"Veg Hawaiian Pizza Regular"
4745,DOTD,"Hot Passion Pizza Regular"
4746,DOTD,"Double Cheese Margherita Pizza Regular"
4747,DOTD,"Tandoori Special Pizza Regular"
4748,DOTD,"Las Vegas Treat Pizza Regular"
4749,DOTD,"Cheese Lovers Pizza Regular"
4750,DOTD,"Sweet Heat Pizza Regular"
4751,DOTD,"Cheesy Macaroni Veg Pizza Regular"
4752,DOTD,"Garden Special Pizza Regular"
4753,DOTD,"Korma Special Pizza Regular"
4754,DOTD,"Pesto Basil Special Pizza Regular"
4755,DOTD,"Spicy Veggie 65 Regular"
4756,DOTD,"Lovers Bite Pizza Regular"
4757,DOTD,"Spring Fling Pizza Regular"
4758,DOTD,"Indian Style Pizza Regular"
4759,DOTD,"Peri Peri Veg Pizza Regular"
4760,DOTD,"Authentic Veg Pizza Regular"
4761,DOTD,"Ala Mexican Pizza Regular"
4762,DOTD,"Paneer 65 Regular"
4763,DOTD,"Tandoori Paneer Pizza Regular"
4764,DOTD,"Paneer Special Pizza Regular"
4765,DOTD,"Mac Special Pizza Regular"
4766,DOTD,"Pesto Basil Veg Pizza Regular"
4767,"Monster Pizza 24 Inches","Veg Monster Half N Half Pizza 24 Inches"
4768,"Monster Pizza 24 Inches","Veg Monster Pizza 24 Inches"
4769,Dessert,"Triple Chocolate Brownie"
4770,Beverages,"Coke Can 330 Ml"
4771,Beverages,"Sprite 330 Ml"
4772,Beverages,"Fanta Can 330 Ml"
4773,Beverages,"Thums Up 330 Ml"
4774,"Thick Shake","Tiramisu Shake"
4775,"Thick Shake","Chocolate Shake"
4776,"Thick Shake","Classic Cold Coffee"
4777,"Refreshing Drinks","Green Apple"
4778,"Refreshing Drinks","Kala Khatta"
4779,"Refreshing Drinks","Lemon Ice Tea"
4780,"Refreshing Drinks","Mint Mojito"
4781,"Refreshing Drinks","Spicy Guava"
4782,"Healthy Khichdis","Multigrain Khichdi"
4783,"Special Combos","Poha and Upma Combo"
4784,"Roll Combos.","Chicken Seekh Roll 1 Thums Up 250 ml Gulab Jamun 1 Pc"
4785,"Roll Combos.","Chicken Tikka Roll 1 Thums Up 250 ml Gulab Jamun 1 Pc"
4786,"Roll Combos.","Chicken Seekh Roll Chicken Kurkure 8 Pcs 1 Thums Up 250 ml"
4787,"Roll Combos.","Chicken Tikka Roll Chicken Kurkure 8 Pcs 1 Thums Up 250 ml"
4788,"Roll Combos.","2 Chicken Seekh Rolls 2 Thums Up 250 ml"
4789,"Roll Combos.","Paneer Tikka Roll 1 Thums Up 250 ml Gulab Jamun 1 Pc"
4790,"Roll Combos.","2 Chicken Tikka Rolls 2 Thums Up 250 ml"
4791,"Roll Combos.","2 Paneer Tikka Rolls 2 Thums Up 250 ml"
4792,"750Gram Dum Biryani","Chicken Hyderabadi Dum Biryani 750gms"
4793,"750Gram Dum Biryani","Mutton Hyderabadi Biryani 750gms"
4794,"Everyday Biryani Combos","Paneer Hyderabadi Dum Biryani Combo Serve 12"
4795,"Everyday Biryani Combos","Veg Hyderabadi Dum Biryani Combo Serve 12"
4796,"Everyday Biryani Combos","Chicken Hyderabadi Dum Biryani Combo Serve 12"
4797,"Everyday Biryani Combos","Mutton Hyderabadi Dum Biryani Combo Serve 12"
4798,"Biryani By Chef Saransh Goila","Goila Butter Chicken Biryani 12kg"
4799,"Biryani By Chef Saransh Goila","Goila Butter Paneer Biryani 12kg"
4800,"Bucket Biryani  Family Pack","Royal Chicken Bucket Biryani 3kg"
4801,"Bucket Biryani  Family Pack","Royal Veg Bucket Biryani 3kg"
4802,"Exclusive Kebab Combos","Paneer 65 Combo"
4803,"Exclusive Kebab Combos","Chicken Seekh Kebab Combo"
4804,"Exclusive Kebab Combos","Mutton Galouti Kebab Combo"
4805,Rolls,"Paneer Tikka Roll"
4806,Rolls,"Chicken Seekh Roll"
4807,Rolls,"Chicken Tikka Roll"
4808,Breads,"Ulte Tawa Ka Parantha"
4809,Breads,"Rumali Roti"
4810,Breads,"Gosht Keema Parantha"
4811,Desserts,"Gulab Jamun with Rabri 2pc"
4812,Desserts,"Gulab Jamun with Rabri 1pc"
4813,Desserts,"Matka Phirni 12 Kg"
4814,Desserts,"Matka Phirni 250gms"
4815,Beverages,"Imli Adraki Lemonade"
4816,Beverages,"Coolberg Ginger Non Alcoholic Beer"
4817,Beverages,"Coca Cola 330ml can"
4818,Beverages,"Thums Up 330ml can"
4819,Beverages,"Bombay Banta Masala"
4820,Beverages,"Coolberg Cranberry NonAlcoholic Beer"
4821,Beverages,"Bombay Banta Mint Spritzer"
4822,Extras,"Extra Onion"
4823,Extras,"Raita 200ml"
4824,Extras,"Extra Chutney"
4825,Extras,"Salan 200ml"
4826,Extras,"Burani Raita"
4827,Extras,"Masala Curry"
4828,"Roll Combos","Paneer Tikka Roll 1 Thums Up 250 ml Gulab Jamun 1 Pc"
4829,"Roll Combos","2 Paneer Tikka Rolls 2 Thums Up 250 ml"
4830,"Roll Combos","Chicken Seekh Roll 1 Thums Up 250 ml Gulab Jamun 1 Pc"
4831,"Roll Combos","Chicken Tikka Roll 1 Thums Up 250 ml Gulab Jamun 1 Pc"
4832,"Roll Combos","Chicken Seekh Roll Chicken Kurkure 8 Pcs 1 Thums Up 250 ml"
4833,"Roll Combos","Chicken Tikka Roll Chicken Kurkure 8 Pcs 1 Thums Up 250 ml"
4834,"Roll Combos","2 Chicken Seekh Rolls 2 Thums Up 250 ml"
4835,"Roll Combos","2 Chicken Tikka Rolls 2 Thums Up 250 ml"
4836,"Original NonVeg Main Course","Goila Butter Chicken"
4837,"Original NonVeg Main Course","Goila Butter Chicken With Bone"
4838,"Original NonVeg Main Course","Desi Egg Curry 500ml"
4839,"Original NonVeg Main Course","Sindhi Style Mutton"
4840,"Original NonVeg Main Course","Kadhai Chicken 750ml"
4841,"Original NonVeg Main Course","Gharwali Chicken Curry 750ml"
4842,"Original NonVeg Main Course","Chicken Tikka Masala"
4843,"Original NonVeg Main Course","Punjabi Tawa Chicken 500ml"
4844,Thalis,"Butter Chicken Thali"
4845,Thalis,"Punjabi Tawa Chicken Thali"
4846,Thalis,"Non Veg Premium Thali"
4847,Thalis,"Butter Paneer Thali"
4848,Thalis,"Veg Premium Thali"
4849,"Signature Rice Bowl","Butter Chicken Rice Bowl Serve 1"
4850,"Signature Rice Bowl","Gharwali Chicken Curry Rice Bowl Serve 1"
4851,"Signature Rice Bowl","Dal Makhani Rice Bowl Serve 1"
4852,"Signature Rice Bowl","Chicken Tikka Masala Rice Bowl Serve 1"
4853,"Signature Rice Bowl","Desi Egg Curry Rice Bowl Serve 1"
4854,"Signature Rice Bowl","Rajma Masala Rice Bowl Serve 1"
4855,"Signature Rice Bowl","Butter Paneer Rice Bowl Serve 1"
4856,"Biryani Combos","Butter Paneer Biryani Combo Serve 12"
4857,"Biryani Combos","Chicken Tikka Biryani Combo Serve 12"
4858,"Biryani Combos","Butter Chicken Biryani Combo Serve 12"
4859,"North Indian Combos","Amritsari Chole with 1 Stuffed Kulcha"
4860,"North Indian Combos","Veg of your choice with 2 rotis"
4861,"Signature Biryani","Classic Egg Biryani"
4862,"Signature Biryani","Chicken Tikka Biryani"
4863,"Signature Biryani","Butter Chicken Biryani"
4864,"Signature Biryani","Butter Paneer Biryani"
4865,Rolls,"Butter Chicken Roll"
4866,Rolls,"Butter Paneer Roll"
4867,"GBC Mini Meals","Mini Chicken Thali"
4868,"GBC Mini Meals","Express Veg Thali"
4869,"GBC Mini Meals","Mini Paneer Veg Thali"
4870,"Goila Butter Chicken X Biryani by Kilo","Goila Butter Chicken Biryani"
4871,"Goila Butter Chicken X Biryani by Kilo","Goila Butter Paneer Biryani"
4872,"GBC Sweet Tooth","Gulab Jamun 1 Pc"
4873,"GBC Sweet Tooth","Gulab Jamun 2 Pcs"
4874,Pastas,"Tandoori Paneer Pasta"
4875,Pastas,"Penne McN Cheese Chicken Pasta"
4876,Pastas,"Spicy Red Schezwan Chicken Pasta"
4877,Pastas,"Cosy Comfort White Sauce Pasta"
4878,Pastas,"Classic Mushroom Pasta"
4879,Pastas,"Cosy Comfort Chicken White Sauce Pasta"
4880,Pastas,"Penne McN Cheese Pasta"
4881,Pastas,"Spicy Red Schezwan Pasta"
4882,Pastas,"Tandoori Murg Pasta"
4883,Pizzas,"Triple Chicken Feast"
4884,Pizzas,"Veggie Supreme"
4885,Pizzas,"Chicken Pepperoni"
4886,Pizzas,"Spiced Paneer"
4887,Pizzas,"Corn Cheese"
4888,Pizzas,Margherita
4889,Pizzas,"Chicken Sausage"
4890,Appetizers,"Spicy Baked Chicken Wings 4 pcs"
4891,Appetizers,"Masala Keema Garlic Bread"
4892,Appetizers,"Sprinkled Fries"
4893,Appetizers,"Loaded Bread Stix"
4894,Appetizers,"Cheese Garlic Bread"
4895,Appetizers,"Classic Bread Stix"
4896,Appetizers,"Jalapeno Pepper Dip"
4897,Appetizers,"Veg Mayonnaise Dip"
4898,Desserts,"Choco Volcano"
4899,Desserts,Browwownie
4900,Beverages,Pepsi
4901,Beverages,"Pepsi Zero Sugar"
4902,Beverages,7UP
4903,Beverages,Mirinda
4904,"Hut Caf?","Cold Coffee"
4905,"Hut Caf?","Masala Lemonade"
4906,"Hut Caf?","Pepsi Glass"
4907,"Hut Caf?","Cold Chocolate"
4908,"Hut Caf?","Frappe Mocha"
4909,"Hut Caf?","Masala Pop"
4910,"Hut Caf?","Masala Pepsi"
4911,"Hut Caf?","Masala Mirinda"
4912,"Hut Caf?","Mirinda Glass"
4913,"Hut Caf?","7Up Glass"
4914,"Coffee Powders Cookies N More","Double Choco Chip Cookies Twin Pack 150gm each"
4915,"Cold Coffee Delights","Caramel Frappe"
4916,"Summer Of 25New Launch!","Plant Milk FrappeOat"
4917,"Refreshing Quenchers","Cucumber Mint Mojito"
4918,Recommended,"2 Classic Veg Rolls at 160 each"
4919,Recommended,"1 Cheesy Paneer Wrap 1 Masala Paneer Tikka Wrap"
4920,Recommended,"2 Classic NonVeg Rolls at 165 each"
4921,Recommended,"2 Veg Shawarmas at 175 each"
4922,Recommended,"2 NonVeg Shawarmas at 195 each"
4923,Recommended,"1 NonVeg Classic Wrap 1 NonVeg Rice Bowl"
4924,Recommended,"1 Chicken Bhuna Wrap 1 Masala Chicken Tikka Wrap"
4925,Recommended,"1 Veg Classic Wrap 1 Veg Rice Bowl"
4926,Recommended,"2 Signature Veg Wraps at 195 each"
4927,Recommended,"2 Signature NonVeg Wraps at 220 each"
4928,Recommended,"3 Veg Classic Wraps at 106 each"
4929,Recommended,"4 Classic Veg Wraps at 409"
4930,Recommended,"2 Classic Rolls 1 Veg 1 NonVeg starting at 115 each"
4931,Recommended,"3 NonVeg Classic Wraps at 103 each"
4932,Recommended,"4 Classic NonVeg Wraps at 429"
4933,Recommended,"2 Classic Veg Rolls at 160 each"
4934,Recommended,"Pindi Chole Roll"
4935,Recommended,"Spicy Indie Chatpata Aloo Wrap"
4936,Recommended,"Chipotle Potato Shots Wrap"
4937,Recommended,"Salted Caramel Choco Mousse"
4938,Recommended,"Egg Curry and Rajma Meal"
4939,Recommended,"Chicken Curry and Yellow Dal Tadka Meal"
4940,Recommended,"Chicken Curry Rice"
4941,Recommended,Rajma
4942,Recommended,"Pressure Cooker Chicken Curry"
4943,"Value Meals","Egg Curry and Rajma Meal"
4944,"Value Meals","Chicken Curry and Yellow Dal Tadka Meal"
4945,"Homely Rice Meals","Chicken Curry Rice"
4946,"Homely Rice Meals","Rajma Chawal"
4947,"Dal & Sabzi",Rajma
4948,"Dal & Sabzi","Pressure Cooker Chicken Curry"
4949,"Roti & Rice","Brown Jeera Rice"
4950,"Roti & Rice","Biryani Rice"
4951,"Khichdi & Flavoured Rice","Palak Khichdi Curd Pickle Papad"
4952,"Paratha Corner","Aloo Paratha 2 pcs with Curd and Pickle"
4953,"Crunchy Value Sides","Banana Chips"
4954,Recommended,"Hummus Bell Pepper Wrap"
4955,Recommended,"Hummus Olives Wrap"
4956,Recommended,"Deviled Egg Sriracha Wrap"
4957,Recommended,"Fried Chicken Mozzarella Wrap"
4958,Recommended,"PeriPeri Chicken Mozzarella Wrap"
4959,Recommended,"Estelle Veggies Mozza Sandwich"
4960,Recommended,"Laura Mozza Basil Pesto Sandwich"
4961,Recommended,"Sophie Feta Olives Sandwich"
4962,Recommended,"Olivia Mushroom Feta Sandwich"
4963,Recommended,"Franck Deviled Egg Sriracha Sandwich"
4964,Recommended,"Hugo Fried Chicken Mozza Sandwich"
4965,Recommended,"Michel Chicken Mozza Sandwich"
4966,Recommended,"Aime Chicken Chilli Sandwich"
4967,Recommended,"Victor Lamb Garlic Aioli Sandwich"
4968,Recommended,"Jacques Butter Garlic Prawns Aioli Sandwich"
4969,Recommended,"Jean Bacon Feta Sandwich"
4970,Recommended,"Cajun Spiced Fries"
4971,Recommended,"Fries with Cheese Dip"
4972,Recommended,"Hummus with Olives Toasted Bread"
4973,Recommended,"Onion Rings"
4974,"Sweet Crepes","Dark Chocolate Crepe"
4975,"Sweet Crepes","Salted Caramel Biscuit Crepe"
4976,"Sweet Crepes","Nutella Crepe"
4977,Desserts,"Dark Chocolate Torte with Vanilla Icecream"
4978,Desserts,"Salted Caramel Cream Cup"
4979,Desserts,"Chunky Chocolate Cookie"
4980,Desserts,"Traditional Tiramisu"
4981,Desserts,"Apple Crumble Cake with Vanilla Icecream"
4982,"Hot Chocolate","European Hot Chocolate"
4983,"Canned Beverages","Blueberry Lemonade Kombucha"
4984,"Canned Beverages","Salted Lime Kombucha"
4985,"Canned Beverages","Coke 300ml Can"
4986,"Canned Beverages","Diet Coke 300ml Can"
4987,"Canned Beverages","Thums Up 300ml Can"
4988,Recommended,"Paneer Tikka Sandwich 15cm CokeSave 31"
4989,Recommended,"Veg Shami Sandwich 15cm CokeSave 31"
4990,Recommended,"Veggie Delite Sandwich 15cm CokeSave 31"
4991,"McSaver Combos 2 Pc Meals","Butter Croissant Cappuccino"
4992,"Cakes Brownies and Cookies","Butter Croissant Cappuccino"
4993,"McBreakfast and Value Mornings","Egg Cheese McMuffin Coke"
4994,"McBreakfast and Value Mornings","Egg Cheese McMuffin Iced Coffee"
4995,"McBreakfast and Value Mornings","Hashbrown Coke"
4996,Recommended,"Chicken Tikka Mac Cheese Pasta Bowl"
4997,Recommended,"Chicken Kheema Mac Cheese Pasta Bowl"
4998,Recommended,"Mac Cheese Paneer Tikka Pasta Bowl"
4999,Recommended,"Butter Chicken Mac Cheese Bowl"
5000,"Cheese Volcano","Cheese Volcano Chicken Delight Regular Plus"
5001,"Cheese Volcano","Cheese Volcano BBQ Chicken Medium Plus"
5002,"Cheese Volcano","Cheese Volcano Peppy Paneer Medium Plus"
5003,"Cheese Volcano","Corn Cheese Volcano Regular Plus"
5004,"Cheese Volcano","Cheese Volcano Double Chicken Regular Plus"
5005,"Cheese Volcano","Cheese Volcano Blazing Chicken Medium Plus"
5006,"Cheese Volcano","Cheese Volcano Double Chicken Medium Plus"
5007,"Cheese Volcano","Cheese Volcano Veg Paradise Regular Plus"
5008,"Cheese Volcano","Cheese Volcano Peppy Paneer Regular Plus"
5009,"Cheese Volcano","Cheese Volcano BBQ Chicken Regular Plus"
5010,"Cheese Volcano","Cheese Volcano Veg Paradise Medium Plus"
5011,"Cheese Volcano","Cheese Volcano Chicken Delight Medium Plus"
